"longitude","latitude","time","depth","salinity","chlorophyll","dissolved_oxygen","backscatter","temperature","density","ID","date","distance","distance_km","dissolved_oxygen_2"
-129.686916666667,51.1172166666667,2022-06-25 19:49:46,1.39776822170882,31.7721515030196,0.8772,360.8,0.000867904,12.7664,1023.84560216722,"CAN_QC_shallow",2022-06-25,125069.072449208,125.069072449208,8.28092724351618
-129.6868,51.1173166666667,2022-06-25 19:50:15,11.6576886985133,31.8633245945806,4.386,364.33,0.0009168,11.6408,1024.17018282773,"CAN_QC_shallow",2022-06-25,125056.453359832,125.056453359832,8.36194629332109
-129.686733333333,51.1173666666667,2022-06-25 19:50:46,20.3906060301544,32.0757625300063,3.2508,344.95,0.000452288,10.007,1024.65417783283,"CAN_QC_shallow",2022-06-25,125049.637632806,125.049637632806,7.91714482442047
-129.686483333333,51.1175333333333,2022-06-25 19:51:16,25.9017665066957,32.1233021853289,2.0769,325.71,0.000314768,9.4974,1024.7982612994,"CAN_QC_shallow",2022-06-25,125025.231279357,125.025231279357,7.47555657562543
-129.6864,51.1175833333333,2022-06-25 19:51:46,31.0163077123343,32.1571395398697,1.6641,317.06,0.000265872,9.2896,1024.88064421462,"CAN_QC_shallow",2022-06-25,125017.403168262,125.017403168262,7.27702547624512
-129.6862,51.1176833333333,2022-06-25 19:52:16,36.6163850086949,32.2053263620323,1.1481,307.64,0.000262816,9.0482,1024.98119901,"CAN_QC_shallow",2022-06-25,124999.721807821,124.999721807821,7.06082166628414
-129.6861,51.1177333333333,2022-06-25 19:52:46,42.0478178293539,32.2333729493267,0.9546,304.34,0.000247536,8.9722,1025.0395726588,"CAN_QC_shallow",2022-06-25,124990.881161885,124.990881161885,6.98508147808125
-129.6859,51.1178333333333,2022-06-25 19:53:16,46.8745353965785,32.3777817184802,0.6966,286.57,0.000235312,8.6498,1025.22290645311,"CAN_QC_shallow",2022-06-25,124973.199938616,124.973199938616,6.57723204039477
-129.685816666667,51.1178666666667,2022-06-25 19:53:46,51.6218529626335,32.4139963824642,0.6708,279.9,0.00024448,8.5565,1025.28687556458,"CAN_QC_shallow",2022-06-25,124966.293574829,124.966293574829,6.42414505393619
-129.685633333333,51.11795,2022-06-25 19:54:16,56.2402228012124,32.653207360865,0.4515,257.06,0.000238368,8.1443,1025.55515360883,"CAN_QC_shallow",2022-06-25,124950.546657126,124.950546657126,5.89993114528345
